SDOM,TYPEQU,NOMRS,CAPACITE,type,idINS,lon,lat
C3,C301,LYCEE POLYVALENT PRIVE PASTRE - GRANDE BASTIDE,469,Lycée,r200N2250600E3948400,5.422231431,43.26273114
C4,C403,CECE-CSTI MARSEILLE GROUPE EUROMED MARSEILLE,,Autres,r200N2246800E3950000,5.444042618,43.22838138
C4,C403,KEDGE BUSINESS SCHOOL KEDGE BUSINESS SCHOOL,,Autres,r200N2247200E3949200,5.434690237,43.23205975
C4,C403,ECOLE TECHNOLOGIQUE PRIVEE ECOLE PRATIQUE,,Autres,r200N2248800E3949600,5.438033346,43.2469471
C4,C409,ECOLE NATIONALE SUPERIEURE D'ARCHITECTURE DE MELLE ECOLE D'ARCHITECTURE DE MARSEILLE,,Autres,r200N2247000E3949400,5.435576202,43.22942399
C4,C409,BEAUX-ARTS DE MARSEILLE MARSEILLE,,Autres,r200N2247000E3949400,5.435576202,43.22942399
C4,C409,ETABLISSEMENT SUPERIEUR PRIVE ISRP MARSEILLE,,Autres,r200N2250600E3947600,5.411905092,43.26216594
C4,C410,INSTITUT SUPERIEUR DE REEDUCATION PSYCHOMOTRICE DE MARSEILLE,,Autres,r200N2250600E3947600,5.411905092,43.26216594
C4,C410,IFSI SUD APHM SAINTE MARGUERITE,,Autres,r200N2250600E3947600,5.411905092,43.26216594
C4,C410,FORMATION CONCEILLERE EN ECONOMIE SOCIALE ET FAMILIALE,,Autres,r200N2250600E3948400,5.422231431,43.26273114
C5,C501,FACULTE DES SC.ET DU SPORT UNIVERSITE AIX MARSEILLE,,Autres,r200N2247400E3949600,5.439378981,43.23401173
C5,C501,ANT UFR SCIENCES AMU LUMINY UNIVERSITE AIX MARSEILLE,,Autres,r200N2247400E3949600,5.439378981,43.23401173
C5,C502,IUT D'AIX-MARSEILLE (LUMINY AIX-MARSEILLE UNIVERSITE,,Autres,r200N2247400E3949600,5.439378981,43.23401173
C5,C503,ECOLE POLYTECHNIQUE UNIVERSITAIRE UNIVERSITE AIX MARSEILLE,,Autres,r200N2247400E3949600,5.439378981,43.23401173
C5,C503,INSTITUT SUPERIEUR BATIMENT TRAVAUX PUBLICS,,Autres,r200N2248800E3949600,5.438033346,43.2469471
C6,C610,ECOLE SUPERIEURE DE CONDUITE DE TRAVAUX,,Autres,r200N2248600E3946400,5.397879493,43.24291569
C6,C610,ORG GEST ENS CATHO PASTRE GRANDE BASTIDE,,Autres,r200N2250600E3948400,5.42084677,43.26220223
C6,C610,INSTITUT NATIONAL SUPERIEUR D'ENSEIGNEMENT ARTISTIQUE MARSEILLE MEDITERRANEE,,Autres,r200N2247000E3949400,5.435576202,43.22942399
C6,C610,ISRP - REGION,,Autres,r200N2250600E3947600,5.411905092,43.26216594
C6,C610,EQUIS,,Autres,r200N2248600E3946400,5.397842134,43.24201658
C6,C610,GROUPE KEDGE BUSINESS SCHOOL,,Autres,r200N2246600E3949200,5.434092515,43.22590637
C6,C610,ECOLE DE LA CONSTRUCTION DES INFRASTRUCTURES ET RESEAUX APPRENTISSAGE,,Autres,r200N2250200E3946600,5.398627144,43.25796257
C6,C610,EUROMED MARSEILLE ECOLE DE MANAGEMENT,,Autres,r200N2247200E3949200,5.434690237,43.23205975
C7,C701,RESIDENCE UNIVERSITAIRE LUMINY,,Autres,r200N2247000E3949800,5.442254241,43.22983531
C7,C701,RESIDENCE UNIVERSITAIRE CAMPUS LUMINY,,Autres,r200N2247000E3949800,5.442254241,43.22983531
C7,C701,RESIDENCE UNIVERSITAIRE LUMINY,,Autres,r200N2247000E3949800,5.442254241,43.22983531
C7,C702,RESTAURANT UNIVERSITAIRE LUMINY,,Autres,r200N2247000E3949600,5.439329342,43.23072003
C1,C107,ECOLE MATERNELLE PUBLIQUE TROIS PONTS (LES,82,Ecole élémentaire,r200N2252000E3949600,5.434888527,43.27468924
C1,C107,ECOLE MATERNELLE PUBLIQUE CHANTEPERDRIX,102,Ecole élémentaire,r200N2252200E3949200,5.431250983,43.27639957
C1,C107,ECOLE MATERNELLE PUBLIQUE CAPELETTE,118,Ecole élémentaire,r200N2252800E3947400,5.406657111,43.2816388
C1,C107,ECOLE MATERNELLE PUBLIQUE TIMONE (LA,113,Ecole élémentaire,r200N2253400E3947200,5.405142042,43.28580872
C1,C107,ECOLE MATERNELLE PUBLIQUE SAINT LOUP CENTRE,134,Ecole élémentaire,r200N2253000E3949400,5.43250051,43.28479445
C1,C107,ECOLE MATERNELLE PUBLIQUE MENPENTI,186,Ecole élémentaire,r200N2253200E3946400,5.395882932,43.28425264
C1,C107,ECOLE MATERNELLE PUBLIQUE CAPELETTE MIREILLE LAUZE,228,Ecole élémentaire,r200N2253000E3947800,5.411886407,43.28325042
C1,C107,ECOLE MATERNELLE PUBLIQUE SAINT TRONC LA ROSE,,Ecole élémentaire,r200N2251600E3948200,5.419512207,43.27061873
C1,C107,ECOLE MATERNELLE PUBLIQUE SAINT LOUP CASTEL JOLI,105,Ecole élémentaire,r200N2252600E3949200,5.429630612,43.28106281
C1,C107,ECOLE MATERNELLE PUBLIQUE PONT DE VIVAUX SACCOMAN,195,Ecole élémentaire,r200N2252000E3948000,5.415665958,43.27499324
C1,C107,ECOLE MATERNELLE PUBLIQUE SAINT THYS,54,Ecole élémentaire,r200N2252400E3950000,5.440355889,43.27996017
C1,C108,ECOLE PRIMAIRE PRIVEE COLLEL (DU,117,Ecole élémentaire,r200N2251200E3948600,5.424723257,43.26688869
C1,C108,ECOLE PRIMAIRE PUBLIQUE SAUVAGERE (LA,249,Ecole élémentaire,r200N2251800E3948000,5.41587447,43.27231693
C1,C108,ECOLE PRIMAIRE PUBLIQUE SAINT TRONC CASTEL ROC,484,Ecole élémentaire,r200N2251600E3949200,5.430857909,43.27158852
C1,C108,ECOLE PRIMAIRE PUBLIQUE CAPELETTE CAP EST,222,Ecole élémentaire,r200N2252800E3946600,5.397821106,43.28172348
C1,C108,ECOLE PRIMAIRE PUBLIQUE CHATEAU SAINT CYR,361,Ecole élémentaire,r200N2252600E3950000,5.440279042,43.28131431
C1,C108,ECOLE PRIMAIRE PRIVEE SAINTE MARIE,235,Ecole élémentaire,r200N2252800E3949400,5.432930397,43.28206007
C1,C108,ECOLE PRIMAIRE PRIVEE HAYA MOUCHKA,205,Ecole élémentaire,r200N2252400E3949000,5.428250222,43.2786171
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE SAINT LOUP CASTEL JOLI,149,Ecole élémentaire,r200N2252600E3949200,5.430116221,43.2804552
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE TROIS PONTS (LES,107,Ecole élémentaire,r200N2251800E3949600,5.436108295,43.27286692
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CHANTEPERDRIX,130,Ecole élémentaire,r200N2252000E3949400,5.432015996,43.27603398
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE SAINT LOUP CENTRE,199,Ecole élémentaire,r200N2253000E3949400,5.43250051,43.28479445
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE MENPENTI,258,Ecole élémentaire,r200N2253200E3946400,5.39641403,43.283868
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE SAINT LOUP GABRIEL FAURE,98,Ecole élémentaire,r200N2252600E3949400,5.433228763,43.28147053
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CAPELETTE,204,Ecole élémentaire,r200N2252800E3947400,5.4066469,43.28187527
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE TIMONE (LA,179,Ecole élémentaire,r200N2253400E3947200,5.404837075,43.28568897
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CAPELETTE MIREILLE LAUZE,334,Ecole élémentaire,r200N2253000E3947800,5.411886407,43.28325042
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE SAINT TRONC LA ROSE,,Ecole élémentaire,r200N2251600E3948200,5.419512207,43.27061873
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE PONT DE VIVAUX SACCOMAN,342,Ecole élémentaire,r200N2252000E3948000,5.416038411,43.2751929
C2,C201,ECOLE SECONDAIRE PRIVEE COLLEL,40,Collège,r200N2251200E3948600,5.424723257,43.26688869
C2,C201,COLLEGE PRIVE ORT LEON BRAMSON,142,Collège,r200N2252600E3947600,5.410359575,43.27904634
C2,C201,COLLEGE PONT DE VIVAUX,514,Collège,r200N2252200E3948200,5.416832832,43.27705877
C2,C201,COLLEGE BARTAVELLES (LES,575,Collège,r200N2253200E3947000,5.403328983,43.28509255
C2,C201,ECOLE SECONDAIRE PRIVEE HAYA MOUCHKA,24,Collège,r200N2252400E3949000,5.428250222,43.2786171
C2,C201,COLLEGE LOUISE MICHEL,560,Collège,r200N2252200E3947400,5.408523507,43.27667555
C3,C301,LYCEE GENERAL ET TECHNOLOGIQUE MARCEL PAGNOL,783,Lycée,r200N2252800E3949600,5.433640508,43.28325852
C3,C301,ECOLE 2D DEGRE GENERAL PRIVEE BETH-MYRIAM,63,Lycée,r200N2251000E3949000,5.428270211,43.26631574
C3,C301,LYCEE GEN.ET TECHNOL.PRIVE ORT LEON BRAMSON,160,Lycée,r200N2252600E3947600,5.410359575,43.27904634
C3,C301,LYCEE POLYVALENT JEAN PERRIN,2215,Lycée,r200N2252000E3948800,5.42576475,43.27447645
C3,C302,LP LYCEE DES METIERS JEAN BAPTISTE BROCHIER,592,Lycée,r200N2253000E3947000,5.403809029,43.28237286
C3,C302,LYCEE PROFESSIONNEL AMPERE,608,Lycée,r200N2252600E3948600,5.422875877,43.28010176
C3,C302,LYCEE PROFESSIONNEL PRIVE ORT LEON BRAMSON,72,Lycée,r200N2252600E3947600,5.410359575,43.27904634
C3,C302,ECOLE 2D DEGRE PROF.PRIVEE MESSIDORO PIGIER (LCM,,Lycée,r200N2253200E3946200,5.39275566,43.28462073
C3,C305,SECTION ENSEIGNT PROFESSIONNEL LPO JEAN PERRIN,,Autres,r200N2252000E3948800,5.42576475,43.27447645
C4,C410,GRETA MARSEILLE MEDITERRANEE LYCEE BROCHIER,,Autres,r200N2253000E3947000,5.403809029,43.28237286
C4,C410,GRETA MARSEILLE MEDITERRANÉE LYCEE MARCEL PAGNOL,,Autres,r200N2252800E3949600,5.433640508,43.28325852
C4,C410,CENTRE DE FORMATION DE LA CAPELETTE,,Autres,r200N2253000E3947600,5.410770044,43.28306384
C6,C602,GRETA-CFA MARSEILLE MEDITERRANEE GRETA-CFA - LYC JEAN PERRIN,,Autres,r200N2252000E3948800,5.42576475,43.27447645
C6,C610,SAUVEGARDE 13,,Autres,r200N2253200E3947000,5.402287056,43.28413196
C6,C610,LGT,,Autres,r200N2252800E3949600,5.433640508,43.28325852
C6,C610,LE COURS MESSIDORO,,Autres,r200N2253200E3946200,5.39233168,43.28458602
C6,C610,HOPITAL DE LA CAPELETTE,,Autres,r200N2253000E3947600,5.410929057,43.28298082
C6,C610,LYCEE PRIVE,,Autres,r200N2252600E3947600,5.410359575,43.27904634
C6,C610,ASSOCIATION SUD FORMATION,,Autres,r200N2252400E3947200,5.405933883,43.27809211
C6,C610,SIGMA FORMATION,,Autres,r200N2253200E3946200,5.39390031,43.28375354
C6,C610,GRETA-CFA MARSEILLE MEDITERRANEE,,Autres,r200N2252000E3948800,5.42576475,43.27447645
C6,C610,IMPRO DES MARRONNIERS,,Autres,r200N2252800E3949200,5.42941436,43.28258774
C6,C610,LYCEE PROFESSIONEL LEON BRAMSON,,Autres,r200N2252600E3947600,5.410359575,43.27904634
C6,C610,LPO,,Autres,r200N2252000E3948800,5.42576475,43.27447645
C7,C701,RESIDENCE UNIVERSITAIRE CANADA,,Autres,r200N2253400E3946800,5.400370714,43.28623584
C7,C701,RESIDENCE UNIVERSITAIRE SAINTE-BAUME (CROUS,,Autres,r200N2253400E3947000,5.401678158,43.28684505
C1,C107,ECOLE MATERNELLE PUBLIQUE POMME SAINTE MADELEINE,183,Ecole élémentaire,r200N2254200E3950800,5.4482923,43.29558409
C1,C107,ECOLE MATERNELLE PUBLIQUE SAINT MARCEL,106,Ecole élémentaire,r200N2253000E3952000,5.46357087,43.2861784
C1,C107,ECOLE MATERNELLE PUBLIQUE AIR BEL,185,Ecole élémentaire,r200N2253600E3949400,5.430632991,43.28988169
C1,C107,ECOLE MATERNELLE PUBLIQUE ROUGUIERE (LA,99,Ecole élémentaire,r200N2254000E3951200,5.454248684,43.29474789
C1,C107,ECOLE MATERNELLE PUBLIQUE CHATEAU SAINT JACQUES,106,Ecole élémentaire,r200N2253000E3950800,5.449627874,43.28422805
C1,C107,ECOLE MATERNELLE PUBLIQUE BUZINE,52,Ecole élémentaire,r200N2253800E3955200,5.503176996,43.29411884
C1,C107,ECOLE MATERNELLE PUBLIQUE JOUVENE VALENTINE,184,Ecole élémentaire,r200N2254600E3954400,5.491487466,43.30109587
C1,C107,ECOLE MATERNELLE PUBLIQUE CAMOINS (LES,104,Ecole élémentaire,r200N2254600E3956000,5.511448971,43.30127098
C1,C107,ECOLE MATERNELLE PUBLIQUE MILLIERE,124,Ecole élémentaire,r200N2252200E3955200,5.504169946,43.28100248
C1,C107,ECOLE MATERNELLE PUBLIQUE NEREIDES (LES,84,Ecole élémentaire,r200N2254200E3954200,5.488908879,43.29845524
C1,C107,ECOLE MATERNELLE PUBLIQUE POMME HECKEL,66,Ecole élémentaire,r200N2253400E3950200,5.441297041,43.28911903
C1,C107,ECOLE MATERNELLE PUBLIQUE CITE MICHELIS,105,Ecole élémentaire,r200N2252800E3950800,5.448872994,43.28378797
C1,C107,ECOLE MATERNELLE D APPLICATION VALBARELLE (LA)-(APPL,82,Ecole élémentaire,r200N2253000E3951200,5.454678983,43.28554521
C1,C107,ECOLE MATERNELLE PUBLIQUE BARASSE (LA,100,Ecole élémentaire,r200N2252800E3953400,5.481353944,43.28479589
C1,C107,ECOLE MATERNELLE PUBLIQUE GROGNARDE (LA,156,Ecole élémentaire,r200N2254000E3949800,5.435746313,43.2942665
C1,C108,ECOLE PRIMAIRE PUBLIQUE EOURES,254,Ecole élémentaire,r200N2254400E3956600,5.519680877,43.30091747
C1,C108,ECOLE PRIMAIRE PRIVEE LOUISE DE MARILLAC,349,Ecole élémentaire,r200N2255400E3955000,5.498134786,43.30930496
C1,C108,ECOLE PRIMAIRE PUBLIQUE TREILLE (LA,74,Ecole élémentaire,r200N2255800E3956000,5.512146995,43.31329397
C1,C108,ECOLE PRIMAIRE PUBLIQUE ACCATES LA VALENTINE,136,Ecole élémentaire,r200N2254800E3954400,5.492389495,43.30241537
C1,C108,ECOLE PRIMAIRE PUBLIQUE PARETTE MAZENODE,217,Ecole élémentaire,r200N2253200E3949200,5.430131601,43.28645359
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE MILLIERE (LA,157,Ecole élémentaire,r200N2252400E3955000,5.500776805,43.28208872
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE POMME SAINTE MADELEINE,332,Ecole élémentaire,r200N2254200E3951000,5.450594043,43.29573082
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CAMOINS (LES,170,Ecole élémentaire,r200N2254400E3956000,5.511840513,43.3005902
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ROUGUIERE (LA,195,Ecole élémentaire,r200N2254400E3951400,5.456825518,43.29738933
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE VALENTINE,336,Ecole élémentaire,r200N2253800E3953800,5.486214216,43.2931172
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE AIR BEL,273,Ecole élémentaire,r200N2253800E3949200,5.429421222,43.29060517
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE POMME HECKEL,102,Ecole élémentaire,r200N2253400E3950200,5.441349976,43.288958
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CITE MICHELIS 1,173,Ecole élémentaire,r200N2252800E3950800,5.448872994,43.28378797
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CITE MICHELIS 2,194,Ecole élémentaire,r200N2252800E3950800,5.448872994,43.28378797
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE SAINT MARCEL,137,Ecole élémentaire,r200N2253200E3952200,5.465221228,43.28677256
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE VALBARELLE (LA,141,Ecole élémentaire,r200N2253200E3951400,5.45640414,43.28749895
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE NEREIDES (LES,137,Ecole élémentaire,r200N2252800E3951800,5.461140935,43.28342427
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE BARASSE (LA,149,Ecole élémentaire,r200N2252800E3953400,5.481386434,43.28421104
C1,C109,ECOLE ELEMENTAIRE PRIVEE NOTRE-DAME DE LA JEUNESSE,282,Ecole élémentaire,r200N2253200E3955000,5.499455729,43.28981147
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE GROGNARDE (LA,288,Ecole élémentaire,r200N2254000E3949800,5.43570833,43.29336737
C2,C201,COLLEGE PRIVE ST EUGENE DE MAZENOD,367,Collège,r200N2255400E3955000,5.497993409,43.30904587
C2,C201,COLLEGE PRIVE NOTRE DAME DE LA JEUNESSE,393,Collège,r200N2253400E3955000,5.500515144,43.29058356
C2,C201,COLLEGE CHATEAU FORBIN,518,Collège,r200N2253000E3952200,5.46770891,43.28559978
C2,C201,COLLEGE FRANCOIS VILLON,362,Collège,r200N2253000E3951800,5.462645423,43.28530148
C2,C201,COLLEGE RUISSATEL (LE,822,Collège,r200N2254200E3954000,5.488416086,43.29772102
C3,C301,LYCEE TECHNOLOGIQUE PRIVE CHIMIE ET BIOLOGIE LA FORBINE,250,Lycée,r200N2253200E3952200,5.466460002,43.28672701
C3,C301,LYCEE POLYVALENT PRIVE MODELE ELECTRONIQUE,165,Lycée,r200N2253000E3952400,5.468450047,43.28648896
C3,C301,LYCEE GENERAL PRIVE MELIZAN,551,Lycée,r200N2254200E3954400,5.493103,43.29690685
C3,C302,LYCEE PROFESSIONNEL CAMILLE JULLIAN,297,Lycée,r200N2253000E3953000,5.477369267,43.28610142
C3,C302,LP LYCEE DES METIERS RENE CAILLIE,387,Lycée,r200N2253200E3949800,5.43784038,43.28637093
C3,C304,SECTION ENSEIGNT GEN.ET TECHNO LP RENE CAILLIE,,Autres,r200N2253200E3949800,5.43784038,43.28637093
C4,C410,IFAS CLINIQUE ST MARTIN,,Autres,r200N2254600E3955400,5.505263255,43.30193665
C5,C504,ECOLE ENSEIGNEMENT SUPERIEUR PRIVE ISEN YNCREA MEDITERRANEE,,Autres,r200N2253600E3952800,5.47355097,43.29160861
C6,C610,ECOLE DE SAUVETAGE COTIER MEDITERRANEE,,Autres,r200N2253000E3950800,5.449627874,43.28422805
C6,C610,LYCEE PROFESSIONNEL RENE CAILLIE - LYCEE DES METIERS DU BATIMENT DES TRAVAUX PUBLICS ET DE LA TOPOGRAPHIE,,Autres,r200N2253200E3949800,5.43784038,43.28637093
C6,C610,YNCREA MEDITERRANEE,,Autres,r200N2253600E3952800,5.47355097,43.29160861
C6,C610,BTP-CFA MARSEILLE,,Autres,r200N2254400E3952600,5.471636041,43.29795164
C6,C610,LA FORBINE LYCEE TECHNIQUE PRIVE DE CHIMIE ET BIOLOGIE,,Autres,r200N2253200E3952200,5.466460002,43.28672701
C6,C610,DEKRA INDUSTRIAL,,Autres,r200N2253000E3954200,5.491985785,43.28669276
C1,C107,ECOLE MATERNELLE PUBLIQUE LIERRES (LES,71,Ecole élémentaire,r200N2255600E3949400,5.430203293,43.3075716
C1,C107,ECOLE MATERNELLE PUBLIQUE BLANCARDE (LA,122,Ecole élémentaire,r200N2255000E3947800,5.41065944,43.3010057
C1,C107,ECOLE MATERNELLE PUBLIQUE SAINT JULIEN,132,Ecole élémentaire,r200N2256400E3951000,5.449223529,43.31506992
C1,C107,ECOLE MATERNELLE PUBLIQUE BEAUMONT BOMBARDIERE,96,Ecole élémentaire,r200N2256600E3950000,5.438004417,43.31733656
C1,C107,ECOLE MATERNELLE PUBLIQUE HAITI,77,Ecole élémentaire,r200N2254600E3948000,5.414489469,43.29808246
C1,C107,ECOLE MATERNELLE PUBLIQUE BASTIDE SAINT JEAN,48,Ecole élémentaire,r200N2254400E3948600,5.422319125,43.29726826
C1,C107,ECOLE MATERNELLE PUBLIQUE ROSIERE (LA,162,Ecole élémentaire,r200N2255400E3950000,5.438268039,43.30530216
C1,C107,ECOLE MATERNELLE PUBLIQUE FOURRAGERE (LA,190,Ecole élémentaire,r200N2254800E3949200,5.427772459,43.30049188
C1,C107,ECOLE MATERNELLE PUBLIQUE GRANDE BASTIDE CAZAULX,164,Ecole élémentaire,r200N2254600E3950200,5.441934748,43.29828661
C1,C107,ECOLE MATERNELLE PUBLIQUE CAILLOLS (LES,158,Ecole élémentaire,r200N2254800E3950800,5.448159777,43.30131378
C1,C107,ECOLE MATERNELLE PUBLIQUE TROIS LUCS (LES,141,Ecole élémentaire,r200N2256200E3952000,5.462655286,43.3152722
C1,C107,ECOLE MATERNELLE PUBLIQUE BOIS LUZY,116,Ecole élémentaire,r200N2256200E3949200,5.42681175,43.31236739
C1,C107,ECOLE MATERNELLE PUBLIQUE MONTOLIVET,102,Ecole élémentaire,r200N2256800E3949200,5.42766103,43.31776282
C1,C107,ECOLE MATERNELLE PUBLIQUE SAINT BARNABE,77,Ecole élémentaire,r200N2255400E3948200,5.414954973,43.305007
C1,C107,ECOLE MATERNELLE PUBLIQUE BOIS LEMAITRE,100,Ecole élémentaire,r200N2257200E3949800,5.433665066,43.32167904
C1,C107,ECOLE MATERNELLE PUBLIQUE PETIT BOSQUET,95,Ecole élémentaire,r200N2256400E3948200,5.415571002,43.31501504
C1,C107,ECOLE MATERNELLE PUBLIQUE MAURELLE JONQUILLES,84,Ecole élémentaire,r200N2257000E3950200,5.438513316,43.32096265
C1,C108,ECOLE PRIMAIRE PRIVEE MONTESSORI INTERNATIONAL MARSEILLE,64,Ecole élémentaire,r200N2254400E3948800,5.423550605,43.29733371
C1,C108,ECOLE PRIMAIRE PRIVEE SAINT BARNABE,234,Ecole élémentaire,r200N2255400E3948400,5.418770654,43.30446323
C1,C108,ECOLE PRIMAIRE PRIVEE HAMASKAINE,236,Ecole élémentaire,r200N2256400E3950400,5.441444901,43.3148982
C1,C108,ECOLE PRIMAIRE PRIVEE SAINT FERREOL,31,Ecole élémentaire,r200N2256400E3951000,5.449015826,43.31584701
C1,C108,ECOLE PRIMAIRE PRIVEE NOTRE-DAME-DU-SACRE-COEUR,225,Ecole élémentaire,r200N2255000E3950000,5.438731051,43.30322253
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE BLANCARDE (LA,283,Ecole élémentaire,r200N2255000E3947800,5.41065944,43.3010057
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE SAINT JULIEN 1,118,Ecole élémentaire,r200N2256400E3951000,5.449223529,43.31506992
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE GRANDE BASTIDE CAZAULX,262,Ecole élémentaire,r200N2254600E3950400,5.442503384,43.29822193
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE BEAUMONT BOMBARDIERE,197,Ecole élémentaire,r200N2256600E3950000,5.438004417,43.31733656
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE MAURELLE BOMBARDIERE,204,Ecole élémentaire,r200N2256800E3950200,5.438985734,43.31873257
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE MONTOLIVET,229,Ecole élémentaire,r200N2256600E3949200,5.428021189,43.31730023
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ROSIERE FIGONE,359,Ecole élémentaire,r200N2255400E3950000,5.438491551,43.30611702
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE FOURRAGERE (LA,277,Ecole élémentaire,r200N2254800E3949200,5.427772459,43.30049188
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE PETIT BOSQUET,275,Ecole élémentaire,r200N2256200E3947800,5.411363405,43.31231268
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CAILLOLS,283,Ecole élémentaire,r200N2254800E3950800,5.448159777,43.30131378
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE TROIS LUCS (LES,223,Ecole élémentaire,r200N2256200E3952200,5.463285453,43.31471145
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE BOIS LUZY,271,Ecole élémentaire,r200N2256200E3949200,5.426486371,43.31251383
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE SAINT BARNABE,343,Ecole élémentaire,r200N2255000E3948400,5.417410684,43.3024244
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE SAINT JULIEN 2,140,Ecole élémentaire,r200N2256200E3950600,5.445163649,43.31295384
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE BOIS LEMAITRE,155,Ecole élémentaire,r200N2257200E3949800,5.434083015,43.3214791
C2,C201,ECOLE SECONDAIRE PRIVEE OR AVIV,13,Collège,r200N2254600E3950800,5.448477515,43.29895326
C2,C201,COLLEGE DARIUS MILHAUD,685,Collège,r200N2254600E3948000,5.413153682,43.29834818
C2,C201,COLLEGE LOUIS ARMAND,666,Collège,r200N2254400E3949400,5.431512292,43.29660183
C2,C201,COLLEGE PRIVE HAMASKAINE,118,Collège,r200N2256400E3950400,5.441444901,43.3148982
C2,C201,COLLEGE ANDRE CHENIER,638,Collège,r200N2256200E3949200,5.427902998,43.31265096
C2,C201,COLLEGE CAILLOLS (QUARTIER DES,591,Collège,r200N2255400E3950800,5.44748186,43.30718211
C2,C201,COLLEGE GERMAINE TILLION,591,Collège,r200N2255000E3948800,5.424503726,43.3023773
C2,C201,CLG INTERNATIONAL ESCLAIBES CLG PR HC INTERNATIONAL ESCLAIBES,,Collège,r200N2254400E3948800,5.423550605,43.29733371
C3,C301,LYCEE GENERAL PRIVE L'OLIVIER - ROBERT COFFY,397,Lycée,r200N2255400E3949000,5.425207535,43.30529612
C3,C301,LYCEE POLYVALENT PRIVE LA CADENELLE,617,Lycée,r200N2254800E3951600,5.458720037,43.30189432
C3,C301,LYCEE GENERAL PRIVE HAMASKAINE,41,Lycée,r200N2256400E3950400,5.441444901,43.3148982
C3,C301,LYCEE POLYVALENT PRIVE MARIE GASQUET,330,Lycée,r200N2254800E3948200,5.415008311,43.29923185
C3,C301,LYCEE POLYVALENT REGIONAL NELSON MANDELA,1182,Lycée,r200N2254600E3949000,5.424856792,43.29901133
C3,C302,ECOLE SECONDAIRE PROF.PRIVEE L OLYMPIQUE DE MARSEILLE,,Lycée,r200N2254800E3952000,5.462253603,43.3018587
C3,C302,LYCEE PROFESSIONNEL BLAISE PASCAL,428,Lycée,r200N2256200E3948600,5.42054453,43.31305249
C3,C305,SECTION ENSEIGNT PROFESSIONNEL NELSON MANDELA,,Autres,r200N2254600E3949200,5.4273189,43.29895606
C4,C410,INSTITUT DE FORMATION DU CENTRE GERONTOLOGIQUE DEPARTEMENTAL,,Autres,r200N2256000E3948000,5.411660957,43.31117331
C4,C410,GRETA MARSEILLE MEDITERRANEE LYCEE NELSON MANDELA,,Autres,r200N2254600E3949000,5.427281046,43.29805692
C4,C410,IFAS DU LYCÉE REGIONAL NELSON MANDELA,,Autres,r200N2254600E3949000,5.42673596,43.29821298
C4,C410,INSTITUT SUPERIEUR MARSEILLE CADENELLE,,Autres,r200N2254800E3951600,5.458720037,43.30189432
C6,C610,LYCEE REGIONAL NELSON MANDELA,,Autres,r200N2254600E3949000,5.427281046,43.29805692
C6,C610,ECOLE PARAMEDICALE,,Autres,r200N2256000E3948000,5.411660957,43.31117331
C6,C610,WIKI LEARN FORMATION,,Autres,r200N2254400E3948800,5.423550605,43.29733371
C6,C610,GMS FORMATION,,Autres,r200N2255000E3949600,5.434086283,43.3015429
C6,C610,CFA,,Autres,r200N2254400E3948400,5.41835998,43.29638908
